order_date,sku,product_name,city,darkstore,warehouse,units_sold,revenue
2026-06-17,10274845,Real Nut Premium Cashew,UP-NCR,,,1,345
2026-06-17,10274845,Real Nut Premium Cashew,Mumbai,,,1,345
2026-06-17,10274845,Real Nut Premium Cashew,Kolkata,,,1,345
2026-06-17,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Faridabad,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Chennai,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Hyderabad,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Kolkata,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Hyderabad,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-17,10275571,Real Nut California Almonds,UP-NCR,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Vadodara,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Goa,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Kolkata,,,1,325
2026-06-17,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Pune,,,1,395
2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Pune,,,1,395
2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,HR-NCR,,,1,395
2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Gulbarga,,,1,395
2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-18,10257699,Real Nut Roasted & Salted Pistachios,Kolkata,,,1,450
2026-06-18,10257699,Real Nut Roasted & Salted Pistachios,Delhi,,,1,450
2026-06-18,10257699,Real Nut Roasted & Salted Pistachios,HR-NCR,,,1,450
2026-06-18,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",UP-NCR,,,1,240
2026-06-18,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,,,1,240
2026-06-18,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",UP-NCR,,,1,240
2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,HR-NCR,,,1,355
2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,HR-NCR,,,1,355
2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ranchi,,,1,355
2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,UP-NCR,,,1,355
2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Chennai,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Haldwani,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Sonipat,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Faridabad,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Pune,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Faridabad,,,1,395
2026-06-18,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-18,10274845,Real Nut Premium Cashew,Lucknow,,,1,345
2026-06-18,10274845,Real Nut Premium Cashew,Chennai,,,1,345
2026-06-18,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-18,10274845,Real Nut Premium Cashew,Vadodara,,,1,345
2026-06-18,10274845,Real Nut Premium Cashew,Vadodara,,,1,345
2026-06-18,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-18,10274845,Real Nut Premium Cashew,Hyderabad,,,1,345
2026-06-18,10274845,Real Nut Premium Cashew,Vadodara,,,1,345
2026-06-18,10274845,Real Nut Premium Cashew,Kolkata,,,1,345
2026-06-18,10275571,Real Nut California Almonds,Bengaluru,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Lucknow,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Agra,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Pune,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Lucknow,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Vadodara,,,1,325
2026-06-18,10275571,Real Nut California Almonds,Delhi,,,2,650
2026-06-18,10275571,Real Nut California Almonds,Vadodara,,,1,325
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,2,790
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,HR-NCR,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,HR-NCR,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Surat,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mathura,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,HR-NCR,,,1,395
2026-06-19,10257699,Real Nut Roasted & Salted Pistachios,Ahmedabad,,,1,450
2026-06-19,10257699,Real Nut Roasted & Salted Pistachios,Bengaluru,,,1,450
2026-06-19,10257699,Real Nut Roasted & Salted Pistachios,Chennai,,,1,450
2026-06-19,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,,,1,240
2026-06-19,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,,,1,240
2026-06-19,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Faridabad,,,1,240
2026-06-19,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,,,1,240
2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Surat,,,1,355
2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ahmedabad,,,1,355
2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Bengaluru,,,1,355
2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,UP-NCR,,,1,355
2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Meerut,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Kolkata,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Pune,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Vadodara,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Chennai,,,1,395
2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,2,790
2026-06-19,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-19,10274845,Real Nut Premium Cashew,UP-NCR,,,1,345
2026-06-19,10274845,Real Nut Premium Cashew,Bengaluru,,,1,345
2026-06-19,10274845,Real Nut Premium Cashew,Kolkata,,,1,345
2026-06-19,10274845,Real Nut Premium Cashew,Lucknow,,,1,345
2026-06-19,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-19,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-19,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-19,10274845,Real Nut Premium Cashew,UP-NCR,,,1,345
2026-06-19,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-19,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-19,10275571,Real Nut California Almonds,Chennai,,,1,325
2026-06-19,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-19,10275571,Real Nut California Almonds,UP-NCR,,,1,325
2026-06-19,10275571,Real Nut California Almonds,Agra,,,1,325
2026-06-19,10275571,Real Nut California Almonds,Chennai,,,1,325
2026-06-19,10275571,Real Nut California Almonds,Meerut,,,1,325
2026-06-19,10275571,Real Nut California Almonds,Bengaluru,,,1,325
2026-06-19,10275571,Real Nut California Almonds,Lucknow,,,1,325
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Goa,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Pune,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Hyderabad,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,2,790
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Rajkot,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Kolkata,,,1,395
2026-06-20,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-20,10257699,Real Nut Roasted & Salted Pistachios,Rajkot,,,1,450
2026-06-20,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",UP-NCR,,,1,240
2026-06-20,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",HR-NCR,,,1,240
2026-06-20,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",UP-NCR,,,1,240
2026-06-20,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",HR-NCR,,,1,240
2026-06-20,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",HR-NCR,,,1,240
2026-06-20,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-20,10258370,Real Nut Roasted & Salted Flavoured Almonds,Chennai,,,1,355
2026-06-20,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-20,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-20,10258370,Real Nut Roasted & Salted Flavoured Almonds,UP-NCR,,,1,355
2026-06-20,10258370,Real Nut Roasted & Salted Flavoured Almonds,UP-NCR,,,1,355
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Chandigarh,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Agra,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Faridabad,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Meerut,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,2,790
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Vadodara,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Kolkata,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Hyderabad,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,2,790
2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Faridabad,,,1,395
2026-06-20,10274845,Real Nut Premium Cashew,Vadodara,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Chandigarh,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Surat,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,HR-NCR,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Pune,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Gorakhpur,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Rohtak,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,UP-NCR,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Rohtak,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Vadodara,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,HR-NCR,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Pune,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Sonipat,,,1,345
2026-06-20,10274845,Real Nut Premium Cashew,Kolkata,,,1,345
2026-06-20,10275571,Real Nut California Almonds,Bengaluru,,,1,325
2026-06-20,10275571,Real Nut California Almonds,Aligarh,,,1,325
2026-06-20,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-20,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-20,10275571,Real Nut California Almonds,Chennai,,,1,325
2026-06-20,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-20,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-20,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-20,10275571,Real Nut California Almonds,Lucknow,,,1,325
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,HR-NCR,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,HR-NCR,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,Surat,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,Chennai,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,Faridabad,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,Bengaluru,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,Goa,,,1,395
2026-06-21,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-21,10257699,Real Nut Roasted & Salted Pistachios,UP-NCR,,,1,450
2026-06-21,10257699,Real Nut Roasted & Salted Pistachios,Ahmedabad,,,1,450
2026-06-21,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",UP-NCR,,,1,240
2026-06-21,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",HR-NCR,,,1,240
2026-06-21,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",UP-NCR,,,1,240
2026-06-21,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,,,1,240
2026-06-21,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-21,10258370,Real Nut Roasted & Salted Flavoured Almonds,Mumbai,,,1,355
2026-06-21,10258370,Real Nut Roasted & Salted Flavoured Almonds,Mumbai,,,1,355
2026-06-21,10258370,Real Nut Roasted & Salted Flavoured Almonds,Mumbai,,,1,355
2026-06-21,10258370,Real Nut Roasted & Salted Flavoured Almonds,Kolkata,,,1,355
2026-06-21,10258370,Real Nut Roasted & Salted Flavoured Almonds,Bengaluru,,,1,355
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Meerut,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-21,10274050,Real Nut Roasted Masala Flavoured Cashew,Kolkata,,,1,395
2026-06-21,10274845,Real Nut Premium Cashew,Vadodara,,,1,345
2026-06-21,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-21,10274845,Real Nut Premium Cashew,Lucknow,,,1,345
2026-06-21,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-21,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-21,10274845,Real Nut Premium Cashew,Surat,,,1,345
2026-06-21,10275571,Real Nut California Almonds,Bengaluru,,,1,325
2026-06-21,10275571,Real Nut California Almonds,Bengaluru,,,1,325
2026-06-21,10275571,Real Nut California Almonds,UP-NCR,,,1,325
2026-06-21,10275571,Real Nut California Almonds,Lucknow,,,1,325
2026-06-21,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-21,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-21,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-21,10275571,Real Nut California Almonds,UP-NCR,,,1,325
2026-06-21,10275571,Real Nut California Almonds,Lucknow,,,1,325
2026-06-21,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-21,10310116,Real Nut Dried Figs,HR-NCR,,,1,380
2026-06-22,10257695,Real Nut Roasted & Salted Flavoured Cashew,Hyderabad,,,1,395
2026-06-22,10257695,Real Nut Roasted & Salted Flavoured Cashew,Lucknow,,,2,790
2026-06-22,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,2,790
2026-06-22,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-22,10257695,Real Nut Roasted & Salted Flavoured Cashew,Pune,,,1,395
2026-06-22,10257695,Real Nut Roasted & Salted Flavoured Cashew,Hyderabad,,,1,395
2026-06-22,10257699,Real Nut Roasted & Salted Pistachios,Ahmedabad,,,1,450
2026-06-22,10257699,Real Nut Roasted & Salted Pistachios,Ahmedabad,,,1,450
2026-06-22,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,,,1,240
2026-06-22,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-22,10258370,Real Nut Roasted & Salted Flavoured Almonds,UP-NCR,,,2,710
2026-06-22,10258370,Real Nut Roasted & Salted Flavoured Almonds,UP-NCR,,,1,355
2026-06-22,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,2,710
2026-06-22,10258370,Real Nut Roasted & Salted Flavoured Almonds,Pune,,,1,355
2026-06-22,10258370,Real Nut Roasted & Salted Flavoured Almonds,Mumbai,,,1,355
