order_id,order_status,order_date,sku,product_name,city,darkstore,warehouse,units_sold,revenue
2225044016,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Ahmedabad,Unknown,Unknown,1,325
2224357469,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Hyderabad,Unknown,Unknown,1,325
2224357153,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Delhi,Unknown,Unknown,1,325
2222099831,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Kolkata,Unknown,Unknown,1,325
2224635912,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Mumbai,Unknown,Unknown,1,325
2224355519,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Delhi,Unknown,Unknown,1,325
2222946158,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Mumbai,Unknown,Unknown,1,325
2224611876,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Hyderabad,Unknown,Unknown,1,325
2222122252,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Ahmedabad,Unknown,Unknown,1,325
2222434886,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Delhi,Unknown,Unknown,1,325
2223772789,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Ahmedabad,Unknown,Unknown,1,325
2222388409,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Vadodara,Unknown,Unknown,1,325
2224135177,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Goa,Unknown,Unknown,1,325
2221626054,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Kolkata,Unknown,Unknown,1,325
2224740616,DELIVERED,2026-06-17,10274845,Real Nut Premium Cashew,Ahmedabad,Unknown,Unknown,1,345
2224714211,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Delhi,Unknown,Unknown,1,325
2224947465,DELIVERED,2026-06-17,10274845,Real Nut Premium Cashew,Ghaziabad,Unknown,Unknown,1,345
2224788886,DELIVERED,2026-06-17,10275571,Real Nut California Almonds,Ghaziabad,Unknown,Unknown,1,325
2225184891,DELIVERED,2026-06-17,10274845,Real Nut Premium Cashew,Delhi,Unknown,Unknown,1,345
2224603467,DELIVERED,2026-06-17,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2223475867,DELIVERED,2026-06-17,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2224716348,DELIVERED,2026-06-17,10257695,Real Nut Roasted & Salted Flavoured Cashew,Gurgaon,Unknown,Unknown,1,395
2224861432,DELIVERED,2026-06-17,10257695,Real Nut Roasted & Salted Flavoured Cashew,Kolkata,Unknown,Unknown,1,395
2222653044,DELIVERED,2026-06-17,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2225648007,DELIVERED,2026-06-17,10257695,Real Nut Roasted & Salted Flavoured Cashew,Bengaluru,Unknown,Unknown,1,395
2225478972,DELIVERED,2026-06-17,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,Unknown,Unknown,1,395
2225476753,DELIVERED,2026-06-17,10257695,Real Nut Roasted & Salted Flavoured Cashew,Surat,Unknown,Unknown,1,395
2224734137,DELIVERED,2026-06-17,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,Unknown,Unknown,1,395
2223212155,DELIVERED,2026-06-17,10257699,Real Nut Roasted & Salted Pistachios,Pune,Unknown,Unknown,1,450
2224421752,DELIVERED,2026-06-17,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Ghaziabad,Unknown,Unknown,1,240
2225171398,DELIVERED,2026-06-17,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Ghaziabad,Unknown,Unknown,1,240
2223475867,DELIVERED,2026-06-17,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,Unknown,Unknown,1,355
2224798248,DELIVERED,2026-06-17,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,Unknown,Unknown,1,355
2225374703,DELIVERED,2026-06-17,10274845,Real Nut Premium Cashew,Bengaluru,Unknown,Unknown,1,345
2224572059,DELIVERED,2026-06-17,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ahmedabad,Unknown,Unknown,1,355
2224394405,DELIVERED,2026-06-17,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ghaziabad,Unknown,Unknown,1,355
2222530740,DELIVERED,2026-06-17,10274845,Real Nut Premium Cashew,Lucknow,Unknown,Unknown,1,345
2222521491,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2225064361,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Gurgaon,Unknown,Unknown,1,395
2223448335,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Kolkata,Unknown,Unknown,1,395
2222552305,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2224257131,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,2,790
2223818090,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2224088904,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,Unknown,Unknown,1,395
2222007381,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2223628756,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2223692369,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Chennai,Unknown,Unknown,1,395
2225127476,DELIVERED,2026-06-17,10258370,Real Nut Roasted & Salted Flavoured Almonds,Lucknow,Unknown,Unknown,1,355
2223332681,DELIVERED,2026-06-17,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2228984455,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Lucknow,Unknown,Unknown,1,345
2226720562,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Vadodara,Unknown,Unknown,1,345
2229528635,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Vadodara,Unknown,Unknown,1,345
2229397022,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Delhi,Unknown,Unknown,1,345
2229507366,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Chennai,Unknown,Unknown,1,345
2229158113,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Ahmedabad,Unknown,Unknown,1,345
2228280106,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,Unknown,Unknown,1,395
2229379007,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,Unknown,Unknown,1,395
2229112366,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Pune,Unknown,Unknown,1,395
2227992425,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Faridabad,Unknown,Unknown,1,395
2228775082,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2229077569,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,Unknown,Unknown,1,395
2229021420,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Ahmedabad,Unknown,Unknown,1,345
2227665523,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Faridabad,Unknown,Unknown,1,395
2227349882,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Hyderabad,Unknown,Unknown,1,345
2225971749,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Mumbai,Unknown,Unknown,1,325
2228302500,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Kolkata,Unknown,Unknown,1,345
2226916298,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Vadodara,Unknown,Unknown,1,325
2229116290,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2226119911,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Vadodara,Unknown,Unknown,1,325
2229261381,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Lucknow,Unknown,Unknown,1,325
2227084794,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Ahmedabad,Unknown,Unknown,1,325
2226102135,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Pune,Unknown,Unknown,1,325
2229532725,DELIVERED,2026-06-18,10274845,Real Nut Premium Cashew,Vadodara,Unknown,Unknown,1,345
2228541983,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Agra,Unknown,Unknown,1,325
2229682152,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Ahmedabad,Unknown,Unknown,1,325
2225985313,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Mumbai,Unknown,Unknown,1,325
2226033475,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Lucknow,Unknown,Unknown,1,325
2228102226,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Ahmedabad,Unknown,Unknown,1,325
2226058400,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Mumbai,Unknown,Unknown,1,325
2226509998,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Bengaluru,Unknown,Unknown,1,325
2226695072,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Delhi,Unknown,Unknown,1,325
2226704046,DELIVERED,2026-06-18,10275571,Real Nut California Almonds,Delhi,Unknown,Unknown,2,650
2229524155,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,Unknown,Unknown,1,395
2227716174,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Haldwani,Unknown,Unknown,1,395
2229709661,DELIVERED,2026-06-18,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,Unknown,Unknown,1,240
2229437786,DELIVERED,2026-06-18,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Ghaziabad,Unknown,Unknown,1,240
2228588927,DELIVERED,2026-06-18,10257699,Real Nut Roasted & Salted Pistachios,Gurgaon,Unknown,Unknown,1,450
2229475057,DELIVERED,2026-06-18,10257699,Real Nut Roasted & Salted Pistachios,Delhi,Unknown,Unknown,1,450
2229237223,DELIVERED,2026-06-18,10257699,Real Nut Roasted & Salted Pistachios,Kolkata,Unknown,Unknown,1,450
2227444401,DELIVERED,2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Gulbarga,Unknown,Unknown,1,395
2226503896,DELIVERED,2026-06-18,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Ghaziabad,Unknown,Unknown,1,240
2226660706,DELIVERED,2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Gurgaon,Unknown,Unknown,1,395
2227331150,DELIVERED,2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2227478666,DELIVERED,2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2228943049,DELIVERED,2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Pune,Unknown,Unknown,1,395
2228826408,DELIVERED,2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Pune,Unknown,Unknown,1,395
2229694307,DELIVERED,2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2229593926,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Sonipat,Unknown,Unknown,1,395
2228387601,DELIVERED,2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,Unknown,Unknown,1,395
2226972539,DELIVERED,2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,Gurgaon,Unknown,Unknown,1,355
2226953513,DELIVERED,2026-06-18,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2226830578,DELIVERED,2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ranchi,Unknown,Unknown,1,355
2226180754,DELIVERED,2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,Gurgaon,Unknown,Unknown,1,355
2229214211,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Chennai,Unknown,Unknown,1,395
2226972545,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Gurgaon,Unknown,Unknown,1,395
2228957747,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2227421799,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2228777910,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2228640721,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2229173936,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2228274526,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2229248767,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2228319847,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Gurgaon,Unknown,Unknown,1,395
2228235894,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2226606335,DELIVERED,2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,Unknown,Unknown,1,355
2229116290,DELIVERED,2026-06-18,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ghaziabad,Unknown,Unknown,1,355
2228884049,DELIVERED,2026-06-18,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2232123529,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Ahmedabad,Unknown,Unknown,1,345
2233561044,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,2,790
2232812861,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Chennai,Unknown,Unknown,1,395
2233625156,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,Unknown,Unknown,1,395
2233032414,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,Unknown,Unknown,1,395
2233279170,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,Unknown,Unknown,1,395
2233329701,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,Unknown,Unknown,1,395
2231293933,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,Unknown,Unknown,1,395
2232897272,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,Unknown,Unknown,1,395
2232201273,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Vadodara,Unknown,Unknown,1,395
2230774505,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,Unknown,Unknown,1,395
2230332607,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2231193477,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Ghaziabad,Unknown,Unknown,1,345
2233648685,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,Unknown,Unknown,1,395
2233770893,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Bengaluru,Unknown,Unknown,1,345
2230959073,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,Unknown,Unknown,1,395
2233741013,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Lucknow,Unknown,Unknown,1,345
2231779636,DELIVERED,2026-06-19,10275571,Real Nut California Almonds,Lucknow,Unknown,Unknown,1,325
2230605054,DELIVERED,2026-06-19,10275571,Real Nut California Almonds,Bengaluru,Unknown,Unknown,1,325
2233117252,DELIVERED,2026-06-19,10275571,Real Nut California Almonds,Meerut,Unknown,Unknown,1,325
2230352988,DELIVERED,2026-06-19,10275571,Real Nut California Almonds,Chennai,Unknown,Unknown,1,325
2231113722,DELIVERED,2026-06-19,10275571,Real Nut California Almonds,Agra,Unknown,Unknown,1,325
2233146167,DELIVERED,2026-06-19,10275571,Real Nut California Almonds,Ghaziabad,Unknown,Unknown,1,325
2230900872,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Kolkata,Unknown,Unknown,1,345
2230739545,DELIVERED,2026-06-19,10275571,Real Nut California Almonds,Delhi,Unknown,Unknown,1,325
2229948586,DELIVERED,2026-06-19,10275571,Real Nut California Almonds,Mumbai,Unknown,Unknown,1,325
2232382012,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Delhi,Unknown,Unknown,1,345
2233264876,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Ghaziabad,Unknown,Unknown,1,345
2233176355,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Ahmedabad,Unknown,Unknown,1,345
2232934588,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Delhi,Unknown,Unknown,1,345
2233668029,DELIVERED,2026-06-19,10274845,Real Nut Premium Cashew,Delhi,Unknown,Unknown,1,345
2230855757,DELIVERED,2026-06-19,10275571,Real Nut California Almonds,Chennai,Unknown,Unknown,1,325
2232397730,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2233400902,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Gurgaon,Unknown,Unknown,1,395
2233010606,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Pune,Unknown,Unknown,1,395
2232735348,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,Unknown,Unknown,2,790
2230625222,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,Unknown,Unknown,1,395
2233636498,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Gurgaon,Unknown,Unknown,1,395
2230806464,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,Unknown,Unknown,1,395
2231378161,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2231070594,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,Unknown,Unknown,1,395
2230429186,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,Unknown,Unknown,1,395
2233728029,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Surat,Unknown,Unknown,1,395
2233493023,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mathura,Unknown,Unknown,1,395
2232641674,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2231354222,DELIVERED,2026-06-19,10257695,Real Nut Roasted & Salted Flavoured Cashew,Gurgaon,Unknown,Unknown,1,395
2233059420,DELIVERED,2026-06-19,10257699,Real Nut Roasted & Salted Pistachios,Ahmedabad,Unknown,Unknown,1,450
2231296566,DELIVERED,2026-06-19,10257699,Real Nut Roasted & Salted Pistachios,Bengaluru,Unknown,Unknown,1,450
2233521067,DELIVERED,2026-06-19,10257699,Real Nut Roasted & Salted Pistachios,Chennai,Unknown,Unknown,1,450
2232218239,DELIVERED,2026-06-19,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,Unknown,Unknown,1,240
2230573494,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2233633782,DELIVERED,2026-06-19,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Faridabad,Unknown,Unknown,1,240
2229920633,DELIVERED,2026-06-19,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,Unknown,Unknown,1,240
2231373469,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2233800127,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2230371176,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2232317734,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Kolkata,Unknown,Unknown,1,395
2233516796,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Meerut,Unknown,Unknown,1,395
2232721919,DELIVERED,2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,Unknown,Unknown,1,355
2232746998,DELIVERED,2026-06-19,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2231296562,DELIVERED,2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Bengaluru,Unknown,Unknown,1,355
2230429186,DELIVERED,2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ahmedabad,Unknown,Unknown,1,355
2232339073,DELIVERED,2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,Unknown,Unknown,1,355
2229798429,DELIVERED,2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Surat,Unknown,Unknown,1,355
2231636291,DELIVERED,2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,Unknown,Unknown,1,355
2230461301,DELIVERED,2026-06-19,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,Unknown,Unknown,1,240
2230882405,DELIVERED,2026-06-19,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ghaziabad,Unknown,Unknown,1,355
2237588721,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Vadodara,Unknown,Unknown,1,345
2238014902,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2237818162,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Faridabad,Unknown,Unknown,1,395
2235532595,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,Unknown,Unknown,2,790
2236752649,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,Unknown,Unknown,1,395
2238000901,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,Unknown,Unknown,1,395
2236170400,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2234626383,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Hyderabad,Unknown,Unknown,1,395
2234354715,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2237656362,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,Unknown,Unknown,1,395
2237582207,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Kolkata,Unknown,Unknown,1,395
2237484290,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2234340403,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2237128022,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Vadodara,Unknown,Unknown,1,395
2237943050,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2234330994,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,Unknown,Unknown,2,790
2237594906,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,Unknown,Unknown,1,395
2237484019,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Chandigarh,Unknown,Unknown,1,345
2234913147,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Ghaziabad,Unknown,Unknown,1,395
2235991294,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Surat,Unknown,Unknown,1,345
2234271844,DELIVERED,2026-06-20,10275571,Real Nut California Almonds,Chennai,Unknown,Unknown,1,325
2237653733,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Pune,Unknown,Unknown,1,345
2235574661,DELIVERED,2026-06-20,10275571,Real Nut California Almonds,Lucknow,Unknown,Unknown,1,325
2234997984,DELIVERED,2026-06-20,10275571,Real Nut California Almonds,Delhi,Unknown,Unknown,1,325
2236154204,DELIVERED,2026-06-20,10275571,Real Nut California Almonds,Ahmedabad,Unknown,Unknown,1,325
2235297299,DELIVERED,2026-06-20,10275571,Real Nut California Almonds,Mumbai,Unknown,Unknown,1,325
2237586777,DELIVERED,2026-06-20,10274050,Real Nut Roasted Masala Flavoured Cashew,Meerut,Unknown,Unknown,1,395
2234892736,DELIVERED,2026-06-20,10275571,Real Nut California Almonds,Delhi,Unknown,Unknown,1,325
2237399798,DELIVERED,2026-06-20,10275571,Real Nut California Almonds,Mumbai,Unknown,Unknown,1,325
2237562985,DELIVERED,2026-06-20,10275571,Real Nut California Almonds,Aligarh,Unknown,Unknown,1,325
2234310531,DELIVERED,2026-06-20,10275571,Real Nut California Almonds,Bengaluru,Unknown,Unknown,1,325
2235313265,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Kolkata,Unknown,Unknown,1,345
2238226147,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Sonipat,Unknown,Unknown,1,345
2237480956,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Pune,Unknown,Unknown,1,345
2234892736,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Delhi,Unknown,Unknown,1,345
2236063295,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Ahmedabad,Unknown,Unknown,1,345
2238125685,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Gurgaon,Unknown,Unknown,1,345
2237755399,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Rohtak,Unknown,Unknown,1,345
2237352397,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Ghaziabad,Unknown,Unknown,1,345
2237654461,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Rohtak,Unknown,Unknown,1,345
2234635809,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Gorakhpur,Unknown,Unknown,1,345
2236559400,DELIVERED,2026-06-20,10274845,Real Nut Premium Cashew,Gurgaon,Unknown,Unknown,1,345
